Year,Month,PrimaryType,Location Description,Arrest,Latitude,Longitude
G,C,L,H,0,41.86576689,-87.64506598
G,C,L,H,0,41.86315755,-87.65901852
G,C,A,C,1,41.90715332,-87.63968057
G,C,L,H,0,41.88690933,-87.62666767
G,C,O,J,1,41.75170844,-87.56814585
G,C,L,H,0,41.84639894,-87.69959937
G,C,L,C,0,41.74636928,-87.72180863
G,C,L,H,0,41.84856083,-87.64193618
G,C,L,H,1,41.92043736,-87.77493857
F,D,L,H,1,42.00667554,-87.66667767
F,I,A,F,1,41.74765461,-87.70721524
F,J,L,G,1,41.91146497,-87.78833832
F,J,A,G,1,41.77723372,-87.66171949
F,K,H,H,1,41.75086939,-87.60153397
G,B,L,M,1,41.75412154,-87.70746025
G,B,A,C,1,41.89998972,-87.6251056
G,C,E,G,1,41.70068606,-87.63131754
G,D,L,G,0,41.8572413,-87.66612858
G,C,L,G,1,41.68425238,-87.64942
G,C,L,C,1,41.77146936,-87.59061382
G,C,L,O,1,41.99759707,-87.69751282
G,C,A,I,1,41.86633173,-87.66637917
G,C,O,C,0,41.99818675,-87.69844506
G,C,L,C,1,41.89159189,-87.76526975
G,C,M,H,1,41.78225066,-87.68617038
G,C,O,G,1,41.89668549,-87.7642182
G,C,L,K,1,41.96084134,-87.76725454
G,C,O,H,1,41.92580993,-87.70724754
G,C,A,C,1,41.80910164,-87.69911979
G,C,O,M,1,41.79586821,-87.62573237
G,C,L,H,1,41.78984508,-87.65354995
G,C,O,C,1,41.75087291,-87.55772602
G,C,O,G,0,41.97419277,-87.82058512
G,C,L,K,0,41.80156728,-87.61939441
G,C,O,H,1,41.87668477,-87.72553229
G,C,A,H,0,41.90437011,-87.63146007
G,C,A,H,0,41.88588808,-87.62794224
G,C,A,H,0,41.87080892,-87.73328355
G,C,M,I,0,41.98143335,-87.8069408
G,C,L,H,1,41.92315404,-87.76595996
G,C,L,H,1,41.92171514,-87.66860634
G,C,L,H,1,41.92089551,-87.68751612
G,C,L,C,0,41.67803888,-87.62179365
G,C,A,F,0,41.77269983,-87.57647472
G,C,H,C,1,41.74144487,-87.58736171
G,C,L,I,1,41.94716994,-87.65769278
G,C,D,H,0,41.82450335,-87.60965553
G,C,L,C,0,41.87693335,-87.70844452
G,C,A,H,0,41.89449609,-87.74579223
G,C,L,K,0,41.89003403,-87.63008186
G,C,L,G,0,41.8917708,-87.71797398
G,C,L,G,0,41.76393794,-87.68811752
G,C,A,I,0,41.79315316,-87.72888542
G,C,O,C,1,41.74936869,-87.56134278
G,C,A,H,0,41.94305644,-87.64936297
G,C,O,H,0,41.85873226,-87.6643841
G,C,A,H,0,41.9399189,-87.65336973
G,C,M,C,1,41.79348603,-87.62928269
G,C,A,J,0,41.82386008,-87.61516241
G,C,A,G,0,41.98473226,-87.76778225
G,C,D,H,0,41.9218964,-87.67291096
G,C,L,H,0,41.76211757,-87.67346334
G,C,E,H,0,41.88358801,-87.73679957
G,C,L,H,1,41.67775767,-87.64593082
G,C,A,H,0,41.75216896,-87.60522797
G,C,L,C,1,41.86121716,-87.62568781
G,C,A,I,0,41.87950547,-87.62668316
G,C,O,I,1,41.88686381,-87.6268518
G,C,L,G,1,41.7145956,-87.56339258
G,C,M,H,0,41.85253491,-87.71364459
G,C,L,C,1,41.96700564,-87.67335717
G,C,L,C,0,41.88351867,-87.75762578
G,C,D,K,0,41.94315379,-87.765371
G,C,O,L,0,41.72235893,-87.58409891
G,C,M,H,0,41.87395563,-87.75394073
G,C,M,H,0,41.72605235,-87.64455539
G,C,L,H,0,41.79974205,-87.61934865
G,C,M,G,0,41.90850943,-87.63658364
G,C,A,I,0,41.92519358,-87.66508297
G,C,L,G,1,41.76321287,-87.6556052
G,C,A,G,0,41.92323442,-87.70597927
G,C,M,I,0,41.89759607,-87.62321837
G,C,A,H,0,41.79296684,-87.61809269
G,C,A,C,0,41.75538174,-87.56466081
G,C,L,H,0,41.86373975,-87.72753821
G,C,L,H,0,41.90114031,-87.6930011
G,C,L,H,0,41.78872995,-87.58665242
G,C,A,K,0,41.72007574,-87.56787289
G,C,M,H,0,41.86367217,-87.73243617
G,C,A,G,0,41.78251636,-87.70939511
G,C,L,H,0,41.86381852,-87.7299898
G,C,O,I,1,41.88764063,-87.61934028
G,C,A,K,0,41.95182787,-87.74727321
G,C,M,H,0,41.7390479,-87.64613497
G,C,A,N,0,41.7984293,-87.74452144
G,C,A,A,0,41.81679288,-87.60806218
G,C,L,C,0,42.01281058,-87.66462656
G,D,D,H,0,41.74494135,-87.61233057
G,C,A,I,1,42.01939924,-87.67504949
G,C,M,H,0,41.76479413,-87.67504874
G,C,L,H,0,41.76888502,-87.61534336
G,C,O,C,0,41.94627918,-87.73453193
G,C,E,K,0,41.9316264,-87.73954947
G,C,H,H,1,41.80247491,-87.66724353
G,C,O,G,0,41.74721479,-87.57833155
G,C,O,H,0,41.87183486,-87.72641536
G,C,A,K,1,41.90535151,-87.66959164
G,C,L,G,0,41.8052484,-87.72963001
G,C,H,G,1,41.65183153,-87.61447854
G,C,O,H,0,41.75668243,-87.66845759
G,C,M,H,0,41.90994272,-87.77030185
G,C,M,F,0,41.70405935,-87.56573383
G,C,B,C,0,41.94598947,-87.75783602
G,C,M,H,0,41.72818011,-87.65068721
G,C,O,I,0,41.92799852,-87.67320816
G,C,L,G,0,41.75609493,-87.6446594
G,C,E,K,0,41.75487883,-87.6084628
G,C,F,G,1,41.87948798,-87.74636303
G,C,E,G,0,41.92711971,-87.64140093
G,C,L,E,0,41.99046783,-87.6950714
G,C,A,I,0,41.97685185,-87.65499969
G,C,M,C,0,41.89692328,-87.77520589
G,C,F,H,1,41.87969256,-87.73127995
G,C,A,C,0,41.84219228,-87.65683123
G,C,L,G,0,41.72818011,-87.65068721
G,C,M,K,0,41.8202273,-87.69423341
G,C,A,K,0,41.91046799,-87.67840727
G,C,D,H,0,41.99758649,-87.69807946
G,C,L,C,0,41.90296164,-87.66586585
G,C,D,H,0,41.70047671,-87.5377011
G,C,L,H,1,41.97598779,-87.68255772
G,D,A,C,0,41.8634377,-87.72387359
G,C,L,C,0,41.74575688,-87.54913958
G,C,A,G,1,41.86883479,-87.68609819
G,C,M,F,0,41.78772766,-87.68508859
G,C,D,H,0,41.9435634,-87.65293771
G,C,A,G,0,41.87974704,-87.774643
G,C,O,H,0,41.80051528,-87.72613159
G,C,M,H,0,41.78334076,-87.60599371
G,C,A,C,0,41.75341854,-87.6368049
G,C,F,H,1,41.84578547,-87.71238848
G,C,L,G,1,41.77522889,-87.66287324
G,C,L,H,0,41.7668458,-87.57142267
G,C,L,G,0,41.79000161,-87.65962442
G,C,F,H,1,41.8743769,-87.72398631
G,C,F,H,1,41.86453886,-87.7086827
G,C,A,H,0,41.87438604,-87.64132378
G,C,C,I,0,41.88633725,-87.62068789
G,C,D,H,1,41.78250955,-87.64295788
G,C,M,H,1,41.86077511,-87.7180877
G,C,F,H,1,41.72125368,-87.65955913
G,C,O,J,1,41.99763898,-87.67047659
G,C,O,G,0,41.79851865,-87.6501246
G,C,A,I,1,41.70719681,-87.62125615
G,C,O,L,0,41.73516861,-87.70331365
G,C,O,C,1,41.89118328,-87.75706482
G,C,L,G,0,41.8990483,-87.72307228
G,C,O,M,0,41.78439904,-87.66312604
G,C,L,H,0,0,0
G,C,F,H,1,41.71529842,-87.53527677
G,C,L,H,1,41.79912322,-87.65257538
G,C,F,H,1,41.76688914,-87.57631942
G,C,M,K,1,41.87485251,-87.67157797
G,C,L,G,0,41.74534317,-87.58293763
G,C,M,H,0,41.93412292,-87.75772955
G,C,O,G,0,41.73277179,-87.60472899
G,D,L,H,0,41.8670732,-87.72582526
G,C,M,H,0,41.89579593,-87.75807383
G,C,L,G,0,42.02059812,-87.66643658
G,C,O,G,0,41.74158356,-87.60253714
G,C,M,H,0,0,0
G,C,M,G,0,0,0
G,C,J,H,1,41.90783542,-87.74517398
G,C,M,H,0,0,0
G,C,L,G,0,0,0
G,C,L,H,0,41.90712313,-87.6396809
G,C,D,H,0,41.78065983,-87.71217758
B,C,G,H,0,41.75788608,-87.61669378
G,C,L,C,0,41.82876229,-87.61443616
G,C,O,H,0,41.78651708,-87.64860567
G,C,F,H,1,41.87619451,-87.72415998
G,C,F,H,1,41.75125333,-87.71193711
G,C,O,G,0,41.71170464,-87.64174563
G,C,A,H,0,0,0
G,C,L,H,0,41.85023682,-87.68412752
G,C,A,G,0,41.71139874,-87.6502495
G,C,M,H,0,41.99814183,-87.69233858
G,C,M,H,0,41.68561834,-87.65068335
G,C,A,J,0,41.90446249,-87.64811831
G,C,A,G,0,41.81162729,-87.68941822
G,C,M,H,0,41.75563372,-87.64417322
G,C,A,H,0,41.97362267,-87.66119002
G,C,L,K,0,41.7837794,-87.6216964
G,C,M,G,1,41.67615,-87.63089344
G,C,L,K,0,0,0
G,C,L,H,0,0,0
G,C,F,H,1,41.76752393,-87.67443432
G,C,M,K,1,41.76601213,-87.66263197
G,C,F,H,1,41.8752648,-87.76163973
G,C,F,H,1,41.78146172,-87.70320901
G,C,M,K,0,41.71651743,-87.62273193
G,C,L,K,0,41.77899802,-87.70133398
G,C,C,H,0,41.87114888,-87.68719468
G,C,O,O,0,41.80043515,-87.66475239
G,C,A,O,0,41.96300868,-87.65476048
G,C,L,K,0,41.86816541,-87.62743954
G,C,L,C,0,41.88217914,-87.74778892
G,C,M,H,0,41.89110766,-87.76391146
G,C,L,L,0,41.72336,-87.57534453
G,C,O,G,0,41.92803552,-87.77707354
G,C,A,K,0,41.83207129,-87.61697868
G,C,L,C,0,41.92592699,-87.67041101
G,C,A,I,0,41.84593137,-87.70140235
G,C,A,G,0,41.79799697,-87.67738625
G,C,H,H,0,41.96651816,-87.71902751
G,C,M,H,0,0,0
G,C,A,L,0,41.89194695,-87.62966422
G,C,O,C,0,41.86359847,-87.62246398
G,C,L,O,0,41.68050901,-87.66244067
G,C,O,H,0,41.78274895,-87.76923805
G,C,L,C,0,41.93751351,-87.74556292
G,C,O,H,0,41.77923279,-87.68534647
G,C,F,K,1,41.76872783,-87.62494565
G,C,L,H,0,41.66818712,-87.62053329
G,C,L,K,0,41.71294841,-87.56699787
G,C,D,H,0,41.93785719,-87.738231
G,C,A,C,0,42.00943635,-87.69618069
G,C,L,H,0,41.80145475,-87.61939199
G,C,A,H,0,41.89304397,-87.6242017
G,C,L,G,0,41.77440394,-87.70380968
G,C,A,H,0,41.87803426,-87.72127102
G,C,M,C,0,41.75445805,-87.60528272
G,C,A,C,0,41.77902047,-87.69992956
G,C,C,L,0,41.78579291,-87.70333527
G,C,F,H,1,41.69707651,-87.64617552
G,C,O,H,0,41.87960744,-87.70967431
G,C,L,H,0,41.92254732,-87.73562107
G,C,L,G,0,41.93908037,-87.76406193
G,C,F,I,1,41.8225226,-87.69049409
G,C,M,H,0,41.84563453,-87.71238627
G,C,L,C,0,41.69155521,-87.70171101
G,C,A,G,0,41.72254274,-87.64324485
G,D,L,L,1,41.78042315,-87.60505875
G,C,O,C,0,41.65732255,-87.60612162
G,C,F,H,1,41.87857432,-87.73050464
G,C,F,H,1,41.89600681,-87.7126699
G,C,D,G,0,41.77874847,-87.66546898
G,C,A,H,0,41.86010041,-87.73477864
G,C,O,G,0,41.79018052,-87.64261523
G,C,L,G,0,41.75374943,-87.55212812
G,C,O,L,0,41.65580775,-87.60396869
G,C,A,I,0,41.73625998,-87.62806878
G,C,L,H,0,0,0
G,C,A,G,0,41.89271997,-87.70523856
G,C,F,H,1,41.77325892,-87.59363594
B,C,G,K,0,41.88891213,-87.7589252
G,C,L,C,0,41.99933059,-87.70283738
G,C,L,G,0,41.89939685,-87.75817007
G,C,M,H,0,41.83327108,-87.6844898
G,C,A,C,0,41.93430007,-87.73811339
G,D,L,H,1,41.95200089,-87.79085325
G,C,H,H,1,41.75803228,-87.61024521
G,C,A,K,0,41.8920174,-87.62416531
G,C,A,H,0,41.80267373,-87.66603848
G,C,L,H,0,41.89798166,-87.76550698
G,C,L,H,0,41.88217112,-87.77033273
G,C,E,O,0,41.88639335,-87.76508077
G,C,M,H,0,41.77779025,-87.61315061
G,C,E,C,0,41.92913318,-87.72389
G,C,A,I,0,41.89275303,-87.6241939
G,C,M,C,0,41.7459572,-87.54793155
G,C,O,C,0,41.85048657,-87.71496369
G,C,A,H,0,41.9437232,-87.75193477
G,C,L,F,0,41.81849334,-87.69826774
G,C,M,A,1,41.87516101,-87.66750275
G,C,A,O,0,41.90987913,-87.6766866
G,C,L,H,0,41.75549903,-87.64780666
G,C,M,H,0,41.93621369,-87.71849515
G,C,M,H,0,41.97410312,-87.84277218
G,C,L,G,0,41.75445805,-87.60528272
G,C,L,G,0,41.66256373,-87.6366065
G,C,L,H,0,41.91238554,-87.70681296
G,C,D,H,0,41.96343349,-87.70831699
G,C,F,H,1,41.77500481,-87.72311311
G,C,L,H,0,41.76058307,-87.564793
G,C,O,H,0,41.90414619,-87.67568739
G,C,L,C,1,41.70350973,-87.62412758
G,C,A,I,1,42.01938038,-87.67224545
G,C,A,H,0,41.76947212,-87.66394494
G,C,O,I,1,41.77918338,-87.64477173
G,C,A,G,0,41.88336503,-87.75272834
G,C,C,O,0,41.95361166,-87.6763151
G,C,M,H,0,41.76213883,-87.56886863
G,C,O,G,0,41.87921551,-87.6997379
G,C,O,G,0,41.89233127,-87.72530684
G,C,F,H,1,41.87415339,-87.73523869
G,C,O,G,0,41.7809464,-87.62199537
G,C,O,C,0,41.993224,-87.65690795
G,C,A,M,0,41.86716818,-87.64581092
G,C,M,H,0,41.79899649,-87.67079664
G,C,A,K,0,41.73680993,-87.59333256
G,C,M,I,0,41.85178643,-87.70368281
G,C,O,C,1,41.86246409,-87.70967206
G,C,O,L,1,41.77931045,-87.67439434
G,C,L,G,0,41.85849596,-87.70666014
G,C,O,H,0,41.8050447,-87.74431049
G,D,C,G,0,41.75662336,-87.55303151
G,C,L,C,1,41.76987789,-87.66152862
G,C,J,L,1,41.96994227,-87.68936334
G,C,B,G,0,41.80515017,-87.72350202
G,C,M,G,0,41.89588281,-87.64151049
G,C,A,A,0,41.71475756,-87.68187399
G,C,A,O,0,41.89587761,-87.70656663
G,C,M,H,1,0,0
G,C,M,J,1,41.86623545,-87.72051715
G,C,A,G,0,0,0
G,C,L,F,0,41.88407465,-87.72184134
G,C,L,C,0,41.77248865,-87.57524545
G,C,M,H,0,41.8098362,-87.66743871
G,C,L,L,0,41.80910992,-87.60388661
G,C,M,G,0,41.80589236,-87.66975729
G,C,L,F,0,41.87003472,-87.74488912
G,C,A,H,0,41.79054836,-87.59157439
G,C,O,G,1,41.96658555,-87.78318052
G,C,O,H,0,41.92991252,-87.76863057
G,C,C,I,0,41.89499875,-87.74641937
G,C,A,H,0,41.76464881,-87.68618235
G,C,O,C,0,41.75341483,-87.57676363
G,C,L,G,0,41.70190744,-87.56321805
G,C,M,G,1,41.91699276,-87.71028044
G,C,A,I,0,41.7213261,-87.65368286
G,C,M,G,0,41.69150283,-87.63390345
G,C,A,I,0,41.90347807,-87.6314331
G,C,A,H,0,41.85498445,-87.67163599
G,C,L,C,0,41.93809072,-87.80028836
G,C,M,O,1,41.87436328,-87.64301304
G,C,O,G,0,41.75749,-87.65027712
B,C,G,H,0,41.91626475,-87.72653102
G,C,L,G,0,41.94751563,-87.83162467
G,C,O,G,0,41.89429999,-87.74823284
G,C,L,G,0,41.72746828,-87.60839735
G,C,L,C,0,41.97240296,-87.65490716
G,C,O,G,0,41.98194419,-87.69061428
G,C,O,C,0,41.7546884,-87.61924716
G,C,L,H,0,41.7785306,-87.66907154
G,C,F,L,1,41.89494561,-87.75487498
G,C,A,C,0,41.77601625,-87.60339652
G,C,L,C,1,41.864284,-87.72926954
G,C,A,H,0,41.76839834,-87.67761455
G,C,F,H,1,41.77192633,-87.64458173
G,C,L,H,0,41.77151992,-87.64821164
G,C,M,C,0,41.81952258,-87.61843193
G,D,O,G,0,41.65996668,-87.54713291
G,C,M,I,1,41.72082451,-87.6431973
G,C,L,C,0,41.8145254,-87.60448179
G,C,L,C,0,41.97240296,-87.65490716
G,C,M,K,0,41.74738118,-87.56616343
G,C,A,H,0,41.87584515,-87.73285824
G,C,A,C,0,41.77913686,-87.59914487
G,C,M,H,0,41.82251249,-87.71007091
G,C,B,O,0,41.88188393,-87.64006044
G,C,A,O,0,41.88572959,-87.62582133
G,C,F,K,1,41.90872649,-87.74608791
G,C,F,H,1,41.88096768,-87.73794027
G,C,L,C,0,41.90414226,-87.67595927
G,C,O,H,1,41.93716001,-87.71483642
G,C,O,G,0,41.88896575,-87.77367391
G,C,C,B,0,41.97629041,-87.90522722
G,C,L,G,0,41.74507366,-87.62122621
G,C,L,L,0,41.75133009,-87.60104865
G,C,L,L,0,41.75132837,-87.60120992
G,C,F,H,1,41.89765683,-87.72615257
G,C,F,K,1,41.77420944,-87.59849352
G,C,A,H,0,41.75127045,-87.58582237
G,C,A,H,0,41.76131088,-87.58230812
G,C,L,C,0,41.88480784,-87.76024362
G,C,M,G,0,41.92272078,-87.72114544
G,C,B,G,0,41.87642786,-87.73778046
G,C,F,H,1,41.88134562,-87.73304911
G,C,M,G,0,41.6861072,-87.60948423
G,C,O,G,0,41.80005142,-87.70619566
G,C,L,G,1,41.95045346,-87.64959269
G,C,L,C,1,41.92124024,-87.71934074
G,C,O,G,0,41.92568845,-87.74391864
G,C,O,J,1,41.78701723,-87.6455056
G,C,L,C,0,41.97089748,-87.71587811
G,C,F,K,1,41.77879596,-87.71412038
G,C,A,C,1,41.75609493,-87.6446594
G,D,M,K,0,41.76380226,-87.59579722
G,C,H,H,1,41.91611972,-87.69818993
G,C,O,H,0,41.87096784,-87.70451163
G,C,L,H,0,41.87167847,-87.72125088
G,C,A,G,0,41.90228313,-87.75258637
G,C,A,G,0,41.87649384,-87.62604438
G,C,L,H,1,41.84067441,-87.71776651
G,C,L,C,0,41.84855689,-87.62819836
G,C,O,H,1,41.92450696,-87.74631068
G,C,L,F,1,41.89189813,-87.77342427
G,C,O,I,0,0,0
G,C,L,G,1,41.74078961,-87.65104467
G,C,A,O,0,41.7429913,-87.63202582
G,C,A,G,0,41.69713889,-87.63648244
G,C,A,G,0,41.7148273,-87.6582967
G,C,A,H,0,0,0
G,C,L,H,0,41.73667252,-87.55833657
G,C,L,G,0,41.74742023,-87.55645568
G,C,A,H,0,41.85262232,-87.72227682
G,C,A,K,0,41.92367262,-87.78630161
G,C,M,O,0,41.91931122,-87.63666824
G,C,L,G,0,0,0
G,C,O,H,0,41.72919227,-87.56580472
G,C,B,G,0,41.68401014,-87.64104651
G,C,M,H,0,41.799214,-87.78323913
G,C,M,G,0,41.76141425,-87.71373772
G,C,L,C,0,41.75649618,-87.55289378
G,C,M,H,0,41.75605723,-87.65492916
G,C,L,C,1,41.77250389,-87.5838419
G,C,L,H,0,0,0
G,C,M,H,0,41.890427,-87.76778118
G,C,O,H,1,41.75843699,-87.61350997
G,C,A,M,0,41.88510653,-87.65212608
G,C,M,H,0,41.91918104,-87.71099402
G,C,M,G,0,41.67344034,-87.6237257
G,C,O,H,0,0,0
G,C,L,C,0,0,0
G,C,A,H,0,41.90807959,-87.66397202
G,C,A,H,0,0,0
G,C,A,H,0,41.83249461,-87.61051955
G,C,M,H,0,41.83249461,-87.61051955
G,C,A,F,0,41.75610915,-87.55247699
G,C,M,H,0,41.78978419,-87.78660167
G,C,M,H,0,41.91916767,-87.73638747
G,C,A,F,0,41.98654683,-87.6695066
G,C,A,K,0,41.95407448,-87.68435049
G,C,D,H,0,41.74903863,-87.60148513
G,C,A,G,1,41.8117479,-87.63265922
G,C,D,G,0,41.75549903,-87.64780666
G,C,M,I,0,0,0
G,C,O,O,0,0,0
G,C,A,H,0,41.99302721,-87.68851636
G,C,D,H,0,41.75409946,-87.65614087
G,C,A,I,0,41.88238916,-87.62437461
G,C,A,H,0,41.82624727,-87.60986337
G,C,C,I,0,41.88238916,-87.62437461
G,C,A,C,0,41.88244553,-87.75269259
G,C,L,A,0,0,0
G,C,A,I,0,0,0
G,C,D,H,0,41.79837075,-87.70247494
G,C,A,H,0,41.96175484,-87.65666365
G,C,A,I,1,41.86881009,-87.68609844
G,D,C,N,0,42.0122934,-87.69971411
G,D,C,O,0,41.87013586,-87.66648282
G,C,M,G,0,41.93941777,-87.69366581
G,D,A,M,0,41.69222365,-87.65341081
G,C,M,H,0,41.97496692,-87.70621836
G,C,D,F,0,41.75214455,-87.70978461
G,C,O,G,0,41.70580174,-87.66921
G,C,A,K,0,41.93995693,-87.65099127
G,C,M,G,0,41.67376147,-87.62373315
G,C,A,I,0,41.89721149,-87.62582317
G,C,A,O,0,41.84671646,-87.61858802
G,C,O,O,0,0,0
G,C,A,C,0,41.9140389,-87.73012327
G,C,A,H,0,41.97087516,-87.66109388
B,C,G,K,1,41.92539845,-87.6523113
G,C,A,O,0,41.93004949,-87.68592073
G,C,O,C,0,0,0
G,C,A,H,0,0,0
G,C,M,H,0,41.80119573,-87.61613806
G,C,A,H,0,41.95143811,-87.68110543
G,C,A,H,0,41.94767122,-87.66645467
G,C,O,G,0,41.86221827,-87.63908716
G,C,O,G,0,0,0
G,C,M,C,0,0,0
G,C,A,H,0,41.85180407,-87.68563492
G,C,M,G,0,41.93837609,-87.82509522
G,C,O,H,0,0,0
G,C,A,G,0,41.67193451,-87.62608478
G,C,M,K,0,41.77857988,-87.72920194
G,C,M,G,0,41.85868219,-87.66757461
G,C,L,G,0,41.69155521,-87.70171101
G,C,O,C,0,41.94077442,-87.73772606
G,C,M,C,0,0,0
G,C,A,H,0,42.00777615,-87.68394476
G,C,A,J,0,41.89654309,-87.6376981
G,C,A,F,0,41.71679982,-87.55979507
G,C,L,H,0,41.65634653,-87.53989119
G,C,A,H,0,0,0
G,C,A,G,0,0,0
G,C,C,C,0,41.74264744,-87.65474055
G,C,B,G,0,41.811722,-87.74815961
G,C,M,H,0,41.80905711,-87.73113116
G,C,M,C,0,41.76159862,-87.64214479
G,C,A,H,0,41.78083528,-87.66425207
G,C,M,H,0,41.89564468,-87.76907211
G,C,A,K,0,41.8744151,-87.62760944
G,C,L,C,1,41.85519055,-87.6238712
G,C,O,G,0,41.6950847,-87.64489688
G,C,A,H,0,41.76459819,-87.56114191
G,C,L,G,0,41.75283733,-87.71918186
G,C,A,H,0,41.89259826,-87.65582947
G,C,D,H,0,41.70244581,-87.61851084
G,C,A,C,0,41.77728365,-87.69404037
G,C,A,G,0,41.95708299,-87.66536022
G,C,A,C,0,41.69564696,-87.61832615
G,C,A,C,0,41.7684883,-87.58795391
G,C,L,C,0,41.99978454,-87.68384943
G,D,A,I,0,41.74091899,-87.63196775
G,C,A,C,0,41.70386262,-87.66893978
G,C,A,H,0,41.90124188,-87.6674339
G,C,A,F,0,41.82585451,-87.67028132
G,C,A,H,0,41.75287891,-87.58334095
G,C,L,G,0,41.76429594,-87.66623102
G,C,L,C,0,0,0
G,C,A,H,0,0,0
G,C,A,L,0,41.84671646,-87.61858802
G,C,M,L,0,41.96187183,-87.64816537
G,C,O,G,0,0,0
G,C,O,G,0,41.85698806,-87.65988357
G,D,A,C,0,41.93950524,-87.6838293
G,D,C,G,0,41.9332134,-87.75749517
G,D,A,H,0,41.80859969,-87.66527639
G,D,L,M,0,41.73506684,-87.65089641
G,D,L,O,0,41.67423696,-87.61501261
G,D,C,E,0,41.72746828,-87.60839735
G,D,A,F,0,41.87908752,-87.65522311
G,D,A,M,0,41.73709431,-87.57299818
G,C,L,I,0,0,0
G,D,A,G,0,41.90840307,-87.64214312
G,D,O,I,1,41.97355843,-87.65493535
G,C,O,F,0,0,0
G,D,O,G,0,41.7045438,-87.6222632
G,D,A,C,1,41.91211719,-87.75942627
G,D,C,G,0,41.97695311,-87.67858339
G,D,C,I,0,41.97551745,-87.72956922
G,D,O,G,0,41.6952215,-87.63121952
G,D,A,G,0,41.75498919,-87.71924197
G,D,C,I,0,41.99434516,-87.80224713
G,C,A,G,0,0,0
G,D,A,O,0,41.86221827,-87.63908716
G,D,L,H,0,41.92288544,-87.68758057
G,C,A,I,0,41.88573072,-87.63497296
G,C,L,G,0,0,0
G,C,A,C,0,0,0
G,C,M,K,0,0,0
G,D,A,C,0,41.87619437,-87.72413428
G,D,C,G,0,41.7297751,-87.65681038
G,D,C,G,0,41.93035363,-87.64893274
G,D,C,O,0,41.93514604,-87.68796408
G,D,C,G,0,41.94446129,-87.65534683
G,D,O,K,0,41.96548451,-87.65114914
G,C,A,H,0,0,0
G,C,L,H,0,0,0
G,C,D,H,0,0,0
G,D,O,C,0,42.00666363,-87.68084334
G,D,C,G,0,41.97699267,-87.67590197
G,D,A,K,0,41.9729442,-87.72815932
G,D,C,G,0,41.97712981,-87.76480074
G,D,C,G,0,41.96561243,-87.84274907
G,C,A,C,0,0,0
G,C,A,H,0,0,0
G,D,E,G,0,41.97100601,-87.70854818
G,D,A,H,0,41.91003021,-87.7137501
G,D,B,C,0,41.6790741,-87.63712762
B,I,C,O,0,0,0
G,B,A,G,0,0,0
G,D,A,G,0,41.97972759,-87.69418198
G,C,O,O,0,0,0
G,C,C,G,0,0,0
F,B,C,N,0,41.85821397,-87.70477241
G,D,A,C,0,41.90660361,-87.63006535
G,D,A,O,0,41.95420287,-87.67508848
G,D,C,G,0,41.88316826,-87.76495879
G,B,O,G,0,0,0
G,D,M,L,0,41.88252643,-87.62438411
G,D,A,H,0,41.8052637,-87.6180513
G,D,A,M,0,41.87963387,-87.70797389
E,I,C,G,0,0,0
G,D,C,I,0,41.8957324,-87.68778438
G,D,A,G,0,41.91569011,-87.69544227
G,D,O,G,0,41.94398639,-87.77229243
G,C,A,C,0,0,0
G,C,C,G,0,0,0
G,C,C,G,0,0,0
D,D,B,G,0,0,0
G,C,M,G,0,0,0
G,B,O,G,0,0,0
G,C,M,H,0,41.77207759,-87.63871098
G,C,M,H,0,41.77207759,-87.63871098
G,C,A,C,0,41.67961532,-87.64313993
B,D,G,H,1,41.89913324,-87.71331549
F,C,A,G,1,41.73992409,-87.56727448
F,G,A,I,1,41.70637659,-87.68239441
F,E,O,G,1,41.9100873,-87.76179569
F,H,D,H,0,41.91078008,-87.73247215
F,H,D,H,0,41.91211581,-87.73128764
F,K,D,L,1,41.91505523,-87.76417995
F,L,O,L,1,41.69212552,-87.7203675
F,L,A,M,1,41.90026002,-87.69016313
G,D,A,H,0,41.96178086,-87.71683018
G,A,A,I,1,41.93861588,-87.76336405
G,B,E,H,1,41.84801218,-87.7166685
G,B,D,I,1,41.89103528,-87.66164521
G,B,H,G,1,41.74836467,-87.64153553
G,B,B,G,1,41.76230267,-87.59903625
G,B,A,G,0,41.75401774,-87.62306241
G,C,D,O,1,41.74570671,-87.55144144
G,C,O,L,1,41.91440324,-87.71913072
G,C,H,K,1,41.78407293,-87.69352927
F,L,A,K,1,41.9006154,-87.68942858
G,C,L,G,0,41.83761582,-87.72314619
G,C,H,G,1,41.76518588,-87.60188447
G,C,D,H,1,41.81479404,-87.70174888
G,C,D,H,1,41.74895453,-87.59905646
G,D,M,H,0,41.77166449,-87.70369349
G,C,L,C,1,41.83424172,-87.72185356
G,C,M,L,0,41.79953145,-87.59004048
G,D,C,O,0,42.01095508,-87.66267005
G,C,O,I,0,41.90803918,-87.63461599
G,C,D,L,0,41.89941016,-87.62413127
G,C,A,C,0,41.69014612,-87.61329792
G,C,C,H,0,41.84898242,-87.68310885
G,C,O,G,0,41.98610912,-87.80746137
G,C,A,C,0,41.81818167,-87.6896057
G,C,A,G,0,41.78075354,-87.77648939
G,C,A,G,0,41.91568002,-87.67757507
G,C,O,G,0,41.77629169,-87.69332065
G,C,C,G,0,41.74740407,-87.68141213
G,C,A,H,0,41.76470801,-87.56319327
G,C,O,G,0,41.68039403,-87.63847152
